-0.47648,2.7033,2.8871
1.0263,3.4439,1.4289
0.31771,3.1353,1.6625
4.8118,6.1711,-0.74726
6.0297,5.7191,1.1836
6.4869,6.177,-1.0914
3.897,4.7151,1.9232
-0.46247,2.3289,2.1065
-2.6798,1.521,2.7054
-0.73415,2.4329,1.0994
6.8377,6.1114,0.5472
-4.7965,0.45984,3.0768
5.7039,5.2148,0.14808
10.359,8.0189,-0.20044
-1.0103,1.6305,2.8273
5.0596,4.9266,0.49073
-1.4146,1.6421,2.3877
1.2459,3.397,1.6039
4.6501,4.9448,0.56093
12.829,9.4339,-0.4987
1.7359,3.4623,1.0252
2.2006,2.7088,1.6729
-3.7487,1.3502,3.0507
8.2822,6.9139,0.85783
2.875,4.2985,2.1411
4.568,4.8369,-0.21782
8.1083,6.7253,1.0502
-4.0465,0.52762,4.1533
2.6624,3.4472,1.8223
-0.074674,2.2904,1.7177
7.9146,7.2473,0.79245
-2.5853,0.90865,2.1781
0.19833,3.1078,1.9358
5.9819,5.2977,0.92682
7.797,6.352,0.12138
3.9635,4.0923,1.2286
2.5858,3.6701,2.1881
2.6101,3.9162,1.6776
7.1423,5.9015,0.069061
3.9335,4.6859,1.363
3.4105,4.4757,1.7405
8.4714,7.4555,0.095969
-3.9489,0.18754,3.25
7.8703,6.2848,0.12975
6.8331,6.008,0.70655
4.7395,4.9809,0.71571
5.03,4.1357,2.9448
-3.9197,0.85715,3.0667
3.0836,4.4628,1.2939
9.5766,7.9717,-0.62672
-0.89907,1.2577,3.7296
1.3502,3.4547,3.1246
8.658,6.6403,-1.2033
2.6313,4.1137,1.0242
-0.56383,1.9584,2.6448
-1.2945,1.7283,3.3135
5.8008,5.3334,1.5197
7.0436,6.4703,0.85138
5.8065,5.719,-0.1102
-1.7185,1.5337,2.9096
0.40043,2.7938,2.0899
7.5222,6.7405,0.76498
2.929,3.8629,0.61369
5.2715,4.9604,0.37896
8.6267,7.1353,-1.3896
2.7302,3.8553,0.86779
5.6982,4.5565,0.39298
9.954,7.2763,-0.64161
6.3863,5.047,1.3641
-2.9897,1.8432,1.8375
3.9866,4.307,1.0666
-2.0342,1.5346,3.5439
1.9028,3.6593,0.92197
-1.7396,1.7,1.9786
3.4709,4.4213,0.42228
6.8658,5.9671,0.096232
8.7257,7.2896,-0.25642
8.1214,6.4475,-0.43741
6.2413,5.3443,-0.34304
5.6855,5.426,0.17264
10.496,7.6398,-0.38774
-0.48524,1.913,1.6086
6.2747,5.7201,0.2027
12.644,8.9115,-1.7453
6.3326,5.8519,0.27023
0.43873,3.6254,1.4314
2.4943,3.4279,1.2005
2.1833,3.1123,1.3478
1.8883,3.1918,1.9348
-5.8572,-0.85056,4.6323
-5.1924,-0.078639,3.3643
-4.4524,0.040326,2.2787
5.4019,5.2239,0.37867
-0.41629,1.8943,2.5196
8.7172,7.5687,-0.73459
-1.9596,2.0298,3.1669
1.4595,2.8963,2.0937
2.3184,3.5987,3.7553
-1.8757,2.1422,2.1802
3.2283,4.645,1.6475
5.7849,5.1835,0.64131
12.745,9.7475,-1.0895
9.3144,6.9942,-0.31099
-3.1784,1.0254,2.4604
1.7184,3.3066,1.1154
-0.93896,2.3207,2.0779
2.5577,4.1172,2.1066
6.2464,5.4947,-0.10856
-2.9051,0.83457,3.4251
4.3804,5.0218,1.2297
5.4237,5.2951,-0.71342
5.3812,5.1353,1.3848
4.4246,4.2311,1.1094
-7.0026,-1.006,3.7086
1.5416,3.3224,1.9545
1.7884,3.8344,0.51368
3.7099,4.0353,0.64052
5.8973,5.6202,0.6084
0.72738,2.8861,1.3934
-0.62984,3.0566,2.3238
-2.2113,1.2312,2.3713
-7.9895,-1.2806,5.6454
-4.1615,0.85927,2.9278
5.8934,5.1583,-0.51586
-2.5071,1.4649,3.4088
0.77432,3.5894,1.1331
-0.56917,1.7526,2.8894
12.881,8.6163,-1.4629
1.9742,3.4023,0.51106
1.2412,2.6806,1.1694
-0.98516,2.5797,1.0922
6.7125,6.3488,0.11802
6.1622,5.9684,1.2592
0.062491,2.252,2.4857
4.2567,4.7386,1.5145
-2.8526,1.6346,3.1676
7.4592,6.5411,-0.48735
2.6043,3.5126,2.401
5.8755,6.8271,-0.47747
4.9672,5.4494,1.538
-2.5005,2.0636,2.809
4.2458,5.4117,0.36443
3.5563,3.602,1.0229
11.5,8.2106,-1.594
-3.0241,1.2226,2.1912
6.0692,5.7247,0.51319
-0.63427,2.2427,2.3958
0.63381,2.9989,3.3068
3.1972,4.4816,1.7128
0.84224,3.2752,2.2963
-0.10463,2.4179,2.2233
-2.1084,1.682,3.6021
0.42641,3.3349,2.1152
4.1131,5.1377,0.33421
4.5517,5.1655,0.67279
1.7851,2.9843,1.3975
0.45819,2.1116,3.1497
7.9871,6.601,0.77828
-6.4616,-1.5915,4.2364
3.8935,4.4552,1.5773
-0.63531,2.1729,3.2122
5.6019,4.6752,1.0352
-4.5755,0.88769,2.3843
4.0244,4.0521,1.5727
-0.76131,2.0012,3.0832
-2.4775,1.5808,3.0103
-1.2231,2.0437,2.1039
2.97,4.7574,1.299
2.2722,3.0996,1.8842
-1.7297,3.3487,2.513
4.8089,4.4753,1.2983
4.0184,5.3894,0.10642
-3.3031,1.3057,2.2815
-1.6042,1.8971,1.0699
8.6817,6.8908,1.041
-4.1632,0.38184,2.9376
6.4087,5.3773,0.046865
3.3497,4.3624,1.7082
5.022,4.5391,1.432
-0.28297,2.5974,1.813
3.3719,4.9527,0.61709
-2.4024,0.65096,2.8026
-3.4747,1.0792,3.2901
11.963,9.0444,-1.5498
3.5153,4.7929,1.2451
7.9947,6.7683,-0.11967
-0.19214,2.6875,1.1067
1.5276,4.1389,1.5765
-2.034,2.0206,2.7915
9.8297,7.3517,0.59807
4.7039,4.976,-0.4371
3.9554,5.0075,1.7815
1.4535,3.4869,2.4951
1.5314,3.3762,1.4261
-0.68453,2.3534,2.6993
7.559,5.6068,-0.23954
14.43,9.3308,-1.1233
2.0391,4.143,1.7133
1.5422,3.9469,1.5147
7.635,6.4715,-0.10562
2.1313,4.1659,1.5481
5.5675,5.6929,-0.31465
4.6797,5.0861,1.0238
10.478,6.7107,1.3976
9.168,6.5798,0.48196
12.952,8.7353,-0.14358
-5.3178,-0.43138,3.6754
0.42723,3.3329,2.2482
9.4788,7.7941,-1.4601
5.1007,5.666,0.9487
0.04034,2.5029,1.1881
1.3128,3.6913,1.8486
-0.85387,2.7149,2.4011
2.0514,3.5572,1.1879
-1.62,2.331,3.8929
13.055,9.0883,-0.8456
3.2991,4.4104,1.0203
0.63207,2.9253,2.4133
2.9753,4.562,1.4315
7.6955,6.3119,2.0983
4.7187,5.6236,-0.59265
0.86711,2.6633,0.10124
6.8231,5.9314,-0.087073
17.201,10.549,-2.4809
-5.2049,0.077502,2.6579
-1.8868,2.018,2.731
7.1289,5.8553,1.7399
10.597,7.7813,-0.63754
7.6483,6.0353,0.26217
1.9161,3.224,2.0261
4.8266,4.8758,1.1669
7.2125,6.2275,-0.1116
4.4875,4.8435,0.90504
5.4411,5.9451,-0.17305
5.9813,5.3947,-0.6615
-1.4093,1.7965,2.8161
4.1782,5.4766,0.26074
9.4135,7.6813,-0.53916
-4.1911,1.1281,1.9233
0.061795,2.3456,3.1555
6.2588,5.8831,0.93118
-2.4348,2.1148,2.9811
7.8514,5.5517,-0.014648
-4.7129,0.69944,3.3337
1.7394,2.8675,0.75776
0.64486,3.7011,0.84906
-2.7849,1.5045,3.0221
-0.2071,3.1398,1.2361
-2.0608,1.6342,3.7107
8.4928,7.0577,-1.1881
4.2026,4.1695,0.39831
8.4769,7.3438,-1.0426
5.4099,4.9365,0.88035
4.3776,5.0561,1.74
5.9892,5.2741,0.16743
5.2835,4.7243,0.73129
7.7925,6.3457,-0.61696
2.7841,3.9218,1.0089
4.0653,4.621,1.3522
8.7757,6.9531,-0.61224
2.1299,3.5448,3.4396
-0.73326,1.8564,2.8901
7.0559,6.1063,0.29005
1.1549,3.0857,2.4637
1.6911,3.7382,1.9269
10.279,7.7213,0.90069
1.4717,2.9906,0.56742
3.1635,4.4839,1.6703
8.6916,8.1617,-0.26979
6.2358,6.935,0.040094
-1.0457,1.816,1.5487
8.2873,6.8359,0.31178
5.7024,6.0935,0.28371
-7.068,-0.12164,3.4994
-2.4974,0.96008,2.6218
-2.0411,1.548,2.3842
-2.3863,1.286,2.5136
8.1685,7.3651,1.0909
-2.8596,1.2373,3.3837
8.8778,6.8533,-0.22265
2.7508,3.3165,1.3083
-4.1085,0.76571,3.773
12.163,9.3778,-1.008
1.4436,4.3057,2.784
5.94,5.5765,1.5191
7.757,6.6217,0.28545
2.8315,4.1243,1.3241
4.2947,4.7346,-0.12359
0.96355,2.7125,2.6896
4.4877,5.4142,0.9551
3.5088,3.6612,1.3258
0.015277,2.6522,1.5035
9.2428,6.6462,-0.22977
9.8587,7.3702,-0.68197
11.078,7.8604,-0.4322
5.4383,5.0347,1.0867
3.5727,4.2287,1.3689
14.251,10.529,-0.8924
6.6617,6.5757,-0.13516
10.585,7.1404,0.70427
1.691,3.4364,2.7496
10.418,8.1758,-1.2498
4.7157,4.7591,0.4325
10.2,7.4401,-1.1294
2.3155,4.2081,1.551
12.572,8.4456,-1.4817
5.1041,5.897,1.0947
5.8833,6.5295,0.6594
5.4096,4.727,0.8339
3.6158,3.8848,1.1987
2.4173,4.1593,1.5276
6.2192,6.4791,-0.6646
3.1344,4.468,1.1082
8.806,6.9397,0.18725
2.2402,4.123,1.3479
7.29,5.4649,0.8933
3.708,4.3492,1.43
-0.38425,2.4883,2.5312
0.041175,2.896,1.8472
2.7926,3.9871,1.5852
6.8138,6.4933,0.067762
5.4034,5.5245,1.1427
-6.6171,-1.2985,4.6733
-3.8609,0.79012,2.3387
-0.23961,2.3836,1.7955
4.2276,5.0921,0.33586
11.33,7.8951,0.31365
0.7794,3.1411,1.6935
-1.4078,2.5658,1.6216
4.5206,5.327,0.33745
3.958,3.4548,1.3858
4.4141,4.9818,0.19998
6.3819,6.2254,0.18238
1.3162,3.3159,2.2228
5.5131,5.4801,0.10636
4.4281,4.6109,1.1933
1.1411,2.63,1.8049
5.7541,5.3269,0.26088
8.4465,6.3719,0.49918
2.4085,4.0123,1.5193
5.5286,5.5107,1.1915
12.323,8.7198,-0.65145
-0.23417,2.8359,1.9786
-4.1886,0.19861,4.0033
8.2929,7.5502,0.76536
-2.4848,1.7121,1.3461
0.30399,2.5583,1.465
2.7139,3.2104,1.9074
-2.7331,2.173,1.6021
5.1049,5.4361,0.81583
0.74726,2.7054,0.51852
2.59,4.0476,1.6219
2.0965,4.0244,-0.24478
12.744,8.5015,-0.82074
-4.0633,1.0182,3.5032
4.5564,4.374,0.57735
4.1927,4.3009,1.4438
5.6524,5.2197,0.93286
10.086,7.2566,0.19734
4.4899,4.9057,1.0363
1.4252,3.0567,2.3096
8.3258,6.374,-0.76558
-1.487,1.9153,2.0904
3.0537,4.1143,0.91261
-2.3494,1.1131,2.6786
-4.0303,0.76699,3.4049
-2.53,1.5418,2.5414
0.079872,3.0243,1.4362
-0.064683,1.9986,1.1444
-2.468,1.5485,3.2753
-3.7633,0.77339,2.6915
-4.57,1.066,3.635
13.769,8.7065,-1.4593
1.9393,3.7211,1.7995
-4.5574,0.77157,3.7327
-0.8071,3.6445,2.4684
5.6995,5.9525,0.24542
0.011576,3.0742,0.97727
2.7319,3.7726,1.3892
1.6224,3.1451,2.5219
8.7766,6.5353,-0.58757
4.6585,5.4288,0.37459
5.4817,4.9445,1.0981
7.4497,6.8244,0.47733
1.6794,4.2103,0.78512
-1.7557,1.5716,2.6464
2.0182,3.7864,1.5229
-0.52159,2.2854,1.7586
-0.65795,2.3855,2.5003
24.629,14.361,-4.0979
1.1498,3.0404,2.8766
3.4995,4.6186,0.58172
0.79518,2.7117,2.1674
6.7934,6.0579,-0.23092
6.418,5.9691,0.18672
-2.5537,1.4689,1.9172
-6.989,-0.45336,3.4957
5.5222,5.41,1.2101
-4.8404,0.71064,3.9265
6.5015,6.58,-0.7463
6.8008,6.3236,-0.48609
-0.75569,2.6126,1.5493
7.6725,6.5729,0.02965
5.0941,5.2777,1.2775
-4.3237,1.4929,2.5339
4.8239,5.7199,0.26622
-2.9368,1.2655,2.8836
2.0396,3.2401,1.9584
-3.0041,1.3706,2.2364
-1.2785,1.7033,2.3326
-0.41531,2.7072,3.5557
2.8828,4.0752,2.1288
2.4141,3.888,1.9332
3.6002,4.8398,1.8044
7.2401,6.0517,0.65226
-1.5131,1.5383,1.6958
9.7336,7.287,0.15758
-5.8429,-0.37909,4.5288
11.674,8.3877,-1.9405
2.9117,4.1774,1.7716
9.0052,7.7743,0.31044
-1.4281,2.2091,2.0048
-1.2344,2.3076,1.104
7.342,6.6098,-0.19609
4.2579,4.6928,1.6576
-0.97449,1.8689,3.2085
5.447,6.1387,0.33672
3.1896,3.9264,1.9483
14.908,9.5422,-2.2843
-0.014315,3.2996,2.4917
5.1505,4.6597,0.40051
4.637,5.5209,1.2844
0.54764,2.8895,1.7282
5.2464,4.6552,1.1144
-0.46079,2.8665,2.3703
-3.6622,0.23745,4.1219
5.0504,5.1527,0.42483
-3.787,1.5652,2.9759
4.2221,5.3565,1.0539
1.8369,3.8456,1.1165
4.121,4.8335,1.8701
8.442,6.797,2.0937
-1.2665,1.8403,2.7542
8.8838,6.3795,-1.0225
7.1308,6.9817,0.7164
5.5906,5.6187,0.98046
5.5024,5.1771,0.14422
3.3309,5.0812,0.44486
0.80931,3.6808,1.3245
0.31574,3.3348,0.65711
1.8,3.6177,2.1262
7.0014,6.2684,-0.15058
6.0058,5.4683,-0.42625
1.1963,3.7803,1.5314
6.0512,5.5488,0.20245
5.6356,5.123,2.7989
5.8678,6.1592,0.42123
3.6066,4.46,1.338
4.5076,5.0523,1.6484
-3.6344,0.7303,2.2981
-0.32569,2.1127,1.7592
-7.9703,-1.8422,4.4933
5.2079,5.0477,0.11562
2.8119,4.8618,1.6807
6.2866,5.7994,-0.30734
6.9066,6.3852,-0.4032
9.4358,7.9102,-1.1223
3.0384,4.3745,1.3853
5.6958,5.2285,0.43382
8.2301,6.5734,-0.16884
-1.8357,1.417,3.3309
-4.7317,0.63439,3.166
5.2744,5.5362,-1.2546
-6.2456,-0.016175,3.1896
-1.1298,2.86,1.6539
0.51158,2.5474,1.9667
-1.2669,2.437,2.7763
6.0759,6.1423,-0.15578
5.2976,4.9277,1.346
1.5441,3.9853,0.94588
2.8202,4.3828,1.2446
2.5412,4.0515,2.585
5.0283,5.5043,0.93327
0.4591,3.1616,2.1793
5.4734,5.6545,0.9956
-10.084,-3.2048,4.587
1.7037,3.4523,2.435
5.4298,5.0182,1.2306
1.0934,3.6069,1.4553
-0.14732,3.1436,1.3287
1.8002,3.9613,0.52027
-2.5039,1.9203,2.9942
8.4587,6.9674,0.020934
-0.12127,2.4754,1.2504
-0.38198,3.1983,2.6066
9.0488,7.6031,-0.71349
1.2528,3.3704,0.86081
10.215,7.7784,-0.63844
0.82107,3.3166,1.5039
20.175,12.963,-2.1585
6.0614,5.8249,0.61908
4.3159,4.6624,0.10691
-1.8798,1.1989,1.514
-3.5746,0.75218,1.9555
-0.9963,2.1314,1.9804
0.86355,2.6208,1.6872
-6.6112,-0.31974,4.2079
4.3091,4.989,1.6572
9.1173,7.3735,-0.50438
-1.0357,2.3822,2.4203
7.386,6.7967,-0.94181
3.2981,4.5432,1.4818
-0.21504,2.4587,1.8974
7.6747,6.6077,-0.41654
4.6063,4.9612,1.9549
1.7207,3.7478,0.93025
11.027,8.0564,-0.63285
-3.5616,0.20949,3.0926
-0.35615,3.1249,2.6663
5.4436,5.0553,1.1242
10.149,8.0122,-1.3006
0.014417,2.2665,1.8352
7.893,6.7837,-0.13425
-1.9205,1.5322,1.5837
4.5114,4.9771,0.33484
7.2678,6.8715,-0.24504
-4.4016,0.27921,3.6286
-0.32658,2.9615,1.9836
-4.1041,0.60236,1.9811
4.2905,4.7346,1.9932
-1.9405,1.8251,2.4525
3.2616,4.835,1.3354
8.8798,6.6356,-0.7952
2.2855,4.1567,3.0696
4.6201,5.2242,1.2511
9.1489,7.1035,-0.32533
1.1208,2.7725,2.5163
4.587,5.3366,0.63354
5.2016,6.6198,0.42376
7.8812,6.8083,-1.2545
0.73461,3.039,1.6789
4.8064,4.1427,0.52655
10.107,7.0476,0.20949
4.0397,4.7662,0.82855
8.7706,6.5467,-0.043783
4.7784,5.0073,0.43228
5.7167,5.6013,1.5376
4.8747,4.3189,0.38287
-1.2643,1.0878,2.523
13.467,8.7009,-2.0797
3.5407,4.5882,1.5456
4.8074,5.7677,0.62368
-1.0486,2.3143,2.2087
10.212,8.3806,-1.4171
-0.46136,2.8734,1.9886
10.09,8.1289,-1.7675
5.5512,5.1229,0.70458
8.5052,6.6779,-0.25092
10.393,7.3938,0.1147
6.2046,5.3839,0.17848
7.8813,6.0924,-1.1173
11.063,8.5395,-0.73863
-3.1303,1.0006,4.4387
9.0633,7.8351,-0.19732
8.7523,6.7591,0.33729
3.3519,4.3781,-0.504
-0.28526,2.743,1.1383
1.2538,3.0245,1.2702
-6.0689,-0.065141,3.832
-0.57829,1.8118,1.7805
2.1755,4.6914,2.0713
6.7722,6.0821,-0.33632
5.3672,5.8378,1.6952
1.9411,3.5968,3.3943
-0.11101,2.3454,1.7516
5.9101,5.5736,0.41698
-0.37955,2.6793,2.7642
-1.7881,1.995,2.9157
4.8554,5.4768,0.59002
6.7126,5.445,0.070743
2.909,4.8048,0.86616
5.575,5.005,1.4437
0.23547,2.9349,0.90458
-4.812,-0.23686,2.9786
7.0974,6.7944,0.4957
1.7033,3.6489,0.45835
7.4399,6.7282,-0.18996
0.84634,2.5919,0.73215
-0.41504,3.0017,1.9301
1.4991,3.6921,0.96168
2.7019,3.4375,1.2739
7.8309,6.6716,0.51817
1.9465,4.1238,1.0061
2.3894,2.9591,2.1581
1.8618,4.0444,0.89076
7.2761,7.18,0.64996
4.6896,4.7004,0.52566
3.4448,4.8707,0.23125
4.1488,3.8556,2.3375
6.4808,5.1439,1.2124
1.6144,4.1176,1.7232
5.9591,5.5935,0.74377
3.7744,4.6727,0.1867
1.6527,3.5046,1.6312
4.9551,5.7204,-0.084055
10.255,6.9769,0.5581
0.0038047,2.5154,2.7309
-0.25252,2.8955,2.2052
2.9327,4.5217,0.38471
7.3718,6.4117,0.7239
8.3368,6.4442,0.88549
1.286,3.1655,3.9589
8.1817,6.1846,1.5343
-2.6712,0.57637,1.8625
2.1043,3.7554,0.85641
6.61,6.1031,0.62658
-3.2523,0.58878,2.2335
5.9465,5.7951,1.0976
4.3264,5.2718,0.48305
-11.083,-3.031,4.924
5.3289,4.8424,1.0118
4.9235,4.2209,1.6378
-1.616,2.576,2.6069
-2.7628,1.301,3.0995
3.6296,4.6735,0.278
5.1381,5.1292,0.72793
0.014005,2.4154,1.3721
-1.1593,2.7368,2.3131
1.3688,3.3559,3.1353
3.7931,4.8886,1.5137
2.414,3.6165,1.7157
8.176,6.6949,-0.092648
2.942,3.6769,0.81011
6.6727,5.6963,-0.21997
4.9493,4.8997,-0.56297
2.9718,4.2867,1.9454
5.1487,5.2753,0.999
3.613,4.5318,2.482
0.86726,4.1681,0.70814
5.2751,5.0003,1.2575
7.3737,6.1107,-0.042196
2.0923,2.7552,2.9184
-0.37583,2.4658,1.9185
0.78707,2.3629,0.87803
-1.7268,1.8138,2.7853
0.28662,2.4272,1.4938
2.9581,4.6773,0.7963
0.32292,2.5239,0.19988
10.23,8.0358,-0.78115
1.2863,3.3111,1.491
2.6412,4.1743,0.94617
7.5058,7.496,-0.22812
3.9691,4.3561,0.74785
1.7237,3.8686,1.5159
-3.8642,1.125,3.5786
2.6465,4.04,1.0446
5.0129,4.3906,0.81994
0.34379,3.1247,0.94272
3.4292,4.3625,0.11023
5.6094,5.6939,0.54405
3.7216,3.614,2.1648
6.2251,6.2129,1.419
3.51,3.9799,0.19373
-0.48074,1.9246,1.238
5.9779,5.4104,0.71019
6.5079,5.5303,-0.7489
-1.3913,1.794,2.8611
4.873,4.7942,-0.28352
1.2649,3.739,1.5909
-1.8601,1.3261,1.6465
-0.84556,2.7105,3.1162
4.0792,4.795,1.734
6.7446,5.8871,-0.12917
4.7008,4.5899,1.5278
4.1799,5.1209,1.0527
0.52374,2.9755,2.3555
4.384,4.4438,1.8351
5.6287,5.1456,1.1372
-2.5469,1.7616,3.0837
0.14288,2.1561,1.8154
5.3031,4.3999,1.2738
5.4003,5.3758,1.5375
-3.938,-0.36186,3.8124
2.711,3.7287,1.8825
3.926,4.9031,1.6112
2.6786,4.4301,1.9305
5.9571,5.027,0.24675
2.4635,4.2489,0.80233
5.1642,5.0019,1.2144
11.697,8.47,-1.5824
2.8754,4.3495,1.6581
3.7313,4.8692,0.72347
10.014,7.9671,-0.35584
0.51522,2.1625,3.9691
-5.382,0.24433,3.9987
3.2618,4.4146,0.94264
0.51322,3.4437,1.9617
-1.4716,2.1693,2.9492
3.9613,4.9148,1.3524
3.1637,4.2065,1.5096
1.3498,2.8944,2.2655
3.9329,4.825,0.91282
3.0084,4.4568,1.5006
4.6079,4.8265,0.46006
1.0802,2.8409,1.9111
1.3205,4.2979,1.6466
5.5241,5.4535,0.089426
8.6819,6.0743,0.45273
4.901,5.1456,0.21014
6.8392,5.0918,1.6377
2.2502,3.8466,2.1984
7.7045,6.4005,0.51517
1.9392,3.6315,1.5724
-2.4648,2.2146,1.0112
-3.4416,1.5963,3.0152
-4.1474,1.3657,3.1547
1.7615,2.9586,0.75696
2.9062,4.3875,0.87791
4.5508,4.7316,1.0911
1.8118,3.433,1.1109
2.7777,2.9341,1.1909
9.4954,7.7059,0.84474
4.4436,4.8876,2.4844
13.966,9.2831,0.40889
9.3739,7.5381,-0.8225
-0.19836,2.902,1.8476
10.122,7.5457,-1.8083
-0.1915,2.0821,2.8597
6.2515,5.9278,0.96939
-0.6502,1.6245,1.4839
10.166,7.4022,-0.11547
-0.91487,2.5385,1.9035
6.6457,6.426,1.4624
11.12,8.0066,0.91262
-0.36385,3.3912,2.6107
4.134,4.7175,1.6446
-6.7982,-1.6462,4.6
0.68896,2.8386,2.1539
-5.0138,0.32616,3.8643
1.7912,3.8422,2.2199
-0.72476,1.7835,2.2673
0.30142,2.5591,1.4583
10.075,7.703,-1.4255
14.41,9.8233,-2.2882
7.4548,5.6878,-0.52231
6.973,6.1509,-1.0731
3.6139,4.297,0.93442
0.18369,2.6247,2.1167
-1.0048,2.0848,1.9196
10.008,7.7868,0.1109
4.8913,5.6255,0.73788
10.871,8.5057,-0.03339
9.6734,8.2213,-0.44009
10.786,7.8241,-0.33695
4.6866,5.8155,0.56692
-4.9654,0.51314,2.6343
0.092156,3.1248,3.0011
2.4487,3.781,2.3283
4.2255,4.8868,-0.44792
0.21158,2.9629,2.3611
9.5561,7.2522,0.37129
1.3826,3.8219,0.98631
6.4945,6.9411,-0.98855
-6.9263,-0.3017,4.08
4.8835,4.9155,1.2895
-2.7088,0.793,3.4102
6.3281,5.0456,1.2222
2.863,4.0344,2.5723
2.5579,3.7847,2.2619
8.9665,7.0414,-1.179
0.79023,3.0314,1.81
4.8122,4.5681,1.73
5.1139,5.4928,0.9124
9.9671,7.5814,-0.53133
7.5529,5.6042,-0.38658
-0.43188,3.086,2.8103
-0.89292,1.5631,2.5786
0.39919,2.3213,2.2922
-2.7873,1.4529,2.5937
-1.1528,2.6126,1.5825
0.79671,3.326,2.0213
4.409,4.5506,1.7878
-2.5235,1.9975,2.4393
5.961,5.8082,0.091834
9.0849,7.6256,-0.50119
5.8277,5.3935,0.69465
-1.2918,2.4063,2.0068
1.537,3.6643,0.86925
4.2036,4.7034,0.91913
4.7977,5.4198,0.80587
-4.7292,0.47116,4.5923
8.7508,7.4052,-0.59718
2.6213,4.105,0.5403
2.4787,3.9092,1.3395
2.829,3.7442,1.3629
1.9428,3.5744,0.58421
3.9135,4.2666,2.3222
8.9442,6.2896,-0.092452
9.6473,7.7807,-1.0074
4.5483,5.1743,-0.581
1.3647,2.9453,2.0292
7.1829,7.1711,0.30149
3.2123,4.2431,1.4572
7.6679,6.5515,-1.2515
6.0787,5.5099,0.022187
